,ID,MOLD_ID,CT,TFF
17093,304711,A,527,20210506011222
17092,304713,A,527,20210506021224
17091,304715,A,527,20210506031226
17090,304717,A,527,20210506041228
17089,304719,A,526,20210506051230
17088,304721,A,527,20210506061232
17087,304723,A,526,20210506071234
17086,304725,A,526,20210506081236
17085,304727,A,526,20210506091238
17084,304729,A,526,20210506101240
17083,304731,A,526,20210506111242
17082,304733,A,526,20210506121244
17081,304735,A,526,20210506131247
17080,304737,A,526,20210506141249
17079,304739,A,526,20210506151251
17078,304741,A,526,20210506161253
17077,304743,A,526,20210506171255
17076,304745,A,526,20210506181258
17075,304747,A,526,20210506191300
17074,304749,A,526,20210506201302
17073,304751,A,527,20210506211304
17072,304753,A,526,20210506221306
17071,304755,A,526,20210506231309
17070,304757,A,526,20210507001311
17069,304759,A,526,20210507011313
17068,304761,A,526,20210507021315
17067,304763,A,526,20210507031317
17066,304765,A,526,20210507041319
17065,304767,A,526,20210507051321
17064,304769,A,526,20210507061323
17063,304771,A,526,20210507071325
17062,304773,A,526,20210507081327
17061,304775,A,526,20210507091329
17060,304777,A,526,20210507101331
17059,304779,A,526,20210507111333
17058,304781,A,526,20210507121336
17057,304783,A,526,20210507131338
17056,304785,A,526,20210507141340
17055,304787,A,526,20210507151342
17054,304789,A,526,20210507161345
17053,304791,A,526,20210507171347
17052,304793,A,526,20210507181349
17051,304795,A,526,20210507191351
17050,304797,A,526,20210507201353
17049,304799,A,526,20210507211355
17048,304801,A,526,20210507221357
17047,304803,A,526,20210507231359
17046,304805,A,526,20210508001401
17045,304807,A,526,20210508011403
17044,304809,A,526,20210508021405
17043,304811,A,527,20210508031407
17042,304813,A,526,20210508041409
17041,304815,A,527,20210508051411
17040,304817,A,526,20210508061413
17039,304819,A,526,20210508071415
17038,304821,A,526,20210508081417
17037,304823,A,526,20210508091419
17036,304825,A,526,20210508101421
17035,304827,A,526,20210508111423
17034,304829,A,526,20210508121425
17033,304831,A,526,20210508131427
17032,304833,A,526,20210508141429
17031,304835,A,526,20210508151431
17030,304837,A,526,20210508161433
17029,304839,A,526,20210508171436
17028,304841,A,526,20210508181438
17027,304843,A,526,20210508191440
17026,304845,A,526,20210508201442
17025,304847,A,526,20210508211444
17024,304849,A,526,20210508221446
17023,304851,A,527,20210508231448
17022,304853,A,527,20210509001450
17021,304855,A,527,20210509011452
17020,304857,A,527,20210509021454
17019,304859,A,526,20210509031456
17018,304861,A,526,20210509041458
17017,304863,A,527,20210509051500
17016,304865,A,526,20210509061502
17015,304867,A,526,20210509071504
17014,304869,A,527,20210509081506
17013,304871,A,526,20210509091508
17012,304873,A,526,20210509101510
17011,304875,A,526,20210509111513
17010,304877,A,526,20210509121515
17009,304879,A,526,20210509131517
17008,304881,A,526,20210509141519
17007,304883,A,526,20210509151521
17006,304885,A,526,20210509161523
17005,304887,A,526,20210509171525
17004,304889,A,526,20210509181527
17003,304891,A,527,20210509191529
17002,304893,A,527,20210509201531
17001,304895,A,526,20210509211533
17000,304897,A,527,20210509221535
16999,304899,A,526,20210509231537
16998,304901,A,526,20210510001539
16997,304903,A,526,20210510011541
16996,304905,A,526,20210510021543
16995,304907,A,526,20210510031545
16994,304909,A,526,20210510041547
16993,304911,A,527,20210510051549
16992,304913,A,526,20210510061551
16991,304915,A,526,20210510071554
16990,304917,A,526,20210510081556
16989,304919,A,526,20210510091559
16988,304921,A,526,20210510101601
16987,304923,A,526,20210510111604
16986,304925,A,526,20210510121606
16985,304927,A,526,20210510131608
16984,304929,A,526,20210510141611
16983,304931,A,526,20210510151613
16982,304933,A,526,20210510161615
16981,304935,A,527,20210510171617
16980,304937,A,527,20210510181619
16979,304939,A,527,20210510191621
16978,304941,A,527,20210510201623
16977,304943,A,527,20210510211625
16976,304945,A,527,20210510221627
16975,304947,A,527,20210510231629
16974,304949,A,527,20210511001631
16973,304951,A,527,20210511011633
16972,304953,A,527,20210511021635
16971,304955,A,527,20210511031637
16970,304957,A,527,20210511041639
16969,304959,A,526,20210511051641
16968,304961,A,526,20210511061643
16967,304963,A,526,20210511071645
16966,304965,A,526,20210511081648
16965,304967,A,527,20210511091650
16964,304969,A,526,20210511101653
16963,304971,A,526,20210511111655
16962,304973,A,526,20210511121657
16961,304975,A,526,20210511131700
16960,304977,A,526,20210511141702
16959,304979,A,527,20210511151704
16958,304981,A,527,20210511161706
16957,304983,A,526,20210511171708
16956,304985,A,526,20210511181710
16955,304987,A,526,20210511191712
16954,304989,A,526,20210511201714
16953,304991,A,527,20210511211716
16952,304993,A,527,20210511221718
16951,304995,A,527,20210511231720
16950,304997,A,527,20210512001722
16949,304999,A,527,20210512011724
16948,305001,A,527,20210512021726
16947,305003,A,527,20210512031728
16946,305005,A,527,20210512041730
16945,305007,A,526,20210512051732
16944,305009,A,527,20210512061734
16943,305011,A,526,20210512071736
16942,305013,A,526,20210512081738
16941,305015,A,526,20210512091740
16940,305017,A,527,20210512101742
16939,305019,A,526,20210512111744
16938,305021,A,527,20210512121746
16937,305023,A,526,20210512131748
16936,305025,A,526,20210512141751
16935,305027,A,526,20210512151753
16934,305029,A,526,20210512161755
16933,305031,A,527,20210512171757
16932,305033,A,526,20210512181759
16931,305035,A,527,20210512191801
16930,305037,A,526,20210512201803
16929,305039,A,527,20210512211805
16928,305041,A,527,20210512221807
16927,305043,A,527,20210512231809
16926,305045,A,527,20210513001811
16925,305047,A,527,20210513011813
16924,305049,A,527,20210513021815
16923,305051,A,527,20210513031817
16922,305053,A,527,20210513041819
16921,305055,A,527,20210513051822
16920,305057,A,526,20210513061824
16919,305059,A,527,20210513071826
16918,305061,A,526,20210513081828
16917,305063,A,526,20210513091830
16916,305065,A,526,20210513101832
16915,305067,A,526,20210513111834
16914,305069,A,526,20210513121836
16913,305071,A,526,20210513131838
16912,305073,A,526,20210513141840
16911,305075,A,526,20210513151843
16910,305077,A,526,20210513161845
16909,305079,A,526,20210513171847
16908,305081,A,527,20210513181849
16907,305083,A,527,20210513191851
16906,305085,A,527,20210513201853
16905,305087,A,526,20210513211855
16904,305089,A,526,20210513221857
16903,305091,A,527,20210513231859
16902,305093,A,527,20210514001901
16901,305095,A,526,20210514011903
16900,305097,A,526,20210514021905
16899,305099,A,526,20210514031908
16898,305101,A,526,20210514041910
16897,305103,A,526,20210514051912
16896,305105,A,526,20210514061914
16895,305107,A,526,20210514071916
16894,305109,A,526,20210514081918
16893,305111,A,526,20210514091920
16892,305113,A,526,20210514101922
16891,305115,A,526,20210514111926
16890,305117,A,526,20210514121928
16889,305119,A,526,20210514131930
16888,305121,A,526,20210514141934
16887,305123,A,526,20210514151936
16886,305125,A,526,20210514161940
16885,305127,A,526,20210514171942
16884,305129,A,526,20210514181944
16883,305131,A,527,20210514191946
16882,305133,A,526,20210514201948
16881,305135,A,526,20210514211950
16880,305137,A,526,20210514221952
16879,305139,A,527,20210514231954
16878,305141,A,527,20210515001956
16877,305143,A,527,20210515012940
16876,305145,A,526,20210515022943
16875,305147,A,526,20210515032945
16874,305149,A,526,20210515042947
16873,305151,A,526,20210515052949
16872,305153,A,526,20210515062951
16871,305155,A,526,20210515072953
16870,305157,A,526,20210515082955
16869,305159,A,526,20210515092957
16868,305161,A,526,20210515102959
16867,305163,A,526,20210515113001
16866,305165,A,526,20210515123004
16865,305167,A,526,20210515133006
16864,305169,A,526,20210515143008
16863,305171,A,526,20210515153010
16862,305173,A,526,20210515163012
16861,305175,A,526,20210515173014
16860,305177,A,526,20210515183016
16859,305179,A,526,20210515193018
16858,305181,A,526,20210515203020
16857,305183,A,526,20210515213022
16856,305185,A,526,20210515223024
16855,305187,A,526,20210515233027
16854,305189,A,526,20210516003029
16853,305191,A,526,20210516013031
16852,305193,A,526,20210516023034
16851,305195,A,526,20210516033036
16850,305197,A,526,20210516043038
16849,305199,A,526,20210516053041
16848,305201,A,526,20210516063043
16847,305203,A,526,20210516073045
16846,305205,A,526,20210516083047
16845,305207,A,526,20210516093049
16844,305209,A,526,20210516103051
16843,305211,A,526,20210516113054
16842,305213,A,526,20210516123056
16841,305215,A,526,20210516133058
16840,305217,A,526,20210516143100
16839,305219,A,526,20210516153102
16838,305221,A,526,20210516163104
16837,305223,A,526,20210516173106
16836,305225,A,526,20210516183108
16835,305227,A,526,20210516193111
16834,305229,A,526,20210516203113
16833,305231,A,526,20210516213116
16832,305233,A,526,20210516223118
16831,305235,A,526,20210516233120
16830,305237,A,526,20210517003122
16829,305239,A,526,20210517013124
16828,305241,A,526,20210517023126
16827,305243,A,526,20210517033129
16826,305245,A,526,20210517043131
16825,305247,A,526,20210517053133
16824,305249,A,526,20210517063135
16823,305251,A,526,20210517073137
16822,305253,A,526,20210517083139
16821,305255,A,526,20210517093141
16820,305257,A,526,20210517103143
16819,305259,A,526,20210517113145
16818,305261,A,526,20210517123147
16817,305263,A,526,20210517133149
16816,305265,A,526,20210517143151
16815,305267,A,526,20210517153153
16814,305269,A,526,20210517163155
16813,305271,A,526,20210517173157
16812,305273,A,526,20210517183159
16811,305275,A,526,20210517193201
16810,305277,A,526,20210517203204
16809,305279,A,527,20210517213206
16808,305281,A,527,20210517223208
16807,305283,A,526,20210517233210
16806,305285,A,526,20210518003212
16805,305287,A,526,20210518013214
16804,305289,A,526,20210518023216
16803,305291,A,526,20210518033218
16802,305293,A,526,20210518043220
16801,305295,A,526,20210518053222
16800,305297,A,527,20210518063224
16799,305299,A,526,20210518073227
16798,305301,A,526,20210518083229
16797,305303,A,526,20210518093231
16796,305305,A,526,20210518103233
16795,305307,A,526,20210518113235
16794,305309,A,526,20210518123237
16793,305311,A,526,20210518133239
16792,305313,A,526,20210518143241
16791,305315,A,526,20210518153243
16790,305317,A,527,20210518163245
16789,305319,A,527,20210518173247
16788,305321,A,527,20210518183249
16787,305323,A,527,20210518193251
16786,305325,A,527,20210518203253
16785,305327,A,527,20210518213255
16784,305329,A,527,20210518223257
16783,305331,A,527,20210518233300
16782,305333,A,527,20210519003302
16781,305335,A,527,20210519013304
16780,305337,A,526,20210519023306
16779,305339,A,527,20210519033309
16778,305341,A,527,20210519043311
16777,305343,A,527,20210519053313
16776,305345,A,527,20210519063315
16775,305347,A,527,20210519073317
16774,305349,A,526,20210519083320
16773,305351,A,527,20210519093323
16772,305353,A,526,20210519103325
16771,305355,A,526,20210519113328
16770,305357,A,527,20210519123331
16769,305359,A,526,20210519133333
16768,305361,A,526,20210519143335
16767,305363,A,526,20210519153337
16766,305365,A,526,20210519163339
16765,305367,A,526,20210519173341
16764,305369,A,527,20210519183343
16763,305371,A,527,20210519193345
16762,305373,A,526,20210519203347
16761,305375,A,526,20210519213349
16760,305377,A,526,20210519223351
16759,305379,A,527,20210519233353
16758,305381,A,527,20210520003355
16757,305383,A,526,20210520013357
16756,305385,A,526,20210520023359
16755,305387,A,526,20210520033401
16754,305389,A,527,20210520043403
16753,305391,A,527,20210520053406
16752,305393,A,526,20210520063408
16751,305395,A,526,20210520073410
16750,305397,A,526,20210520083412
16749,305399,A,526,20210520093415
16748,305401,A,526,20210520103417
16747,305403,A,526,20210520113419
16746,305405,A,526,20210520123421
16745,305407,A,526,20210520133423
16744,305409,A,526,20210520143426
16743,305411,A,526,20210520153429
16742,305413,A,526,20210520163431
16741,305415,A,526,20210520173433
16740,305417,A,527,20210520183435
16739,305419,A,527,20210520193437
16738,305421,A,527,20210520203439
16737,305423,A,527,20210520213441
16736,305425,A,527,20210520223443
16735,305427,A,527,20210520233445
16734,305429,A,527,20210521003447
16733,305431,A,527,20210521013449
16732,305433,A,526,20210521023451
16731,305435,A,526,20210521033453
16730,305437,A,526,20210521043455
16729,305439,A,526,20210521053457
16728,305441,A,526,20210521063500
16727,305443,A,527,20210521073502
16726,305445,A,526,20210521083504
16725,305447,A,526,20210521093506
16724,305449,A,526,20210521103508
16723,305451,A,526,20210521113510
16722,305453,A,526,20210521123512
16721,305455,A,526,20210521133514
16720,305457,A,527,20210521143516
16719,305459,A,527,20210521153518
16718,305461,A,527,20210521163520
16717,305463,A,527,20210521173522
16716,305465,A,527,20210521183524
16715,305467,A,527,20210521193526
16714,305469,A,527,20210521203528
16713,305471,A,527,20210521213531
16712,305473,A,526,20210521223533
16711,305475,A,527,20210521233536
16710,305477,A,527,20210522003538
16709,305479,A,527,20210522013540
16708,305481,A,527,20210522023543
16707,305483,A,526,20210522033546
16706,305485,A,526,20210522043548
16705,305487,A,526,20210522053550
16704,305489,A,526,20210522063552
16703,305491,A,526,20210522073554
16702,305493,A,526,20210522083556
16701,305495,A,526,20210522093558
16700,305497,A,526,20210522103600
16699,305499,A,526,20210522113602
16698,305501,A,526,20210522123604
16697,305503,A,526,20210522133606
16696,305505,A,526,20210522143608
16695,305507,A,526,20210522153610
16694,305509,A,526,20210522163612
16693,305511,A,526,20210522173614
16692,305513,A,526,20210522183616
16691,305515,A,526,20210522193618
16690,305517,A,526,20210522203620
16689,305519,A,526,20210522213622
16688,305521,A,526,20210522223624
16687,305523,A,527,20210522233626
16686,305525,A,527,20210523003628
16685,305527,A,527,20210523013630
16684,305529,A,526,20210523023632
16683,305531,A,526,20210523033634
16682,305533,A,526,20210523043636
16681,305535,A,526,20210523053638
16680,305537,A,526,20210523063640
16679,305539,A,526,20210523073642
16678,305541,A,526,20210523083644
16677,305543,A,526,20210523093647
16676,305545,A,526,20210523103649
16675,305547,A,526,20210523113651
16674,305549,A,526,20210523123653
16673,305551,A,526,20210523133655
16672,305553,A,526,20210523143657
16671,305555,A,526,20210523153659
16670,305557,A,526,20210523163701
16669,305559,A,526,20210523173703
16668,305561,A,526,20210523183706
16667,305563,A,526,20210523193709
16666,305565,A,526,20210523203711
16665,305567,A,526,20210523213713
16664,305569,A,526,20210523223715
16663,305571,A,526,20210523233717
16662,305573,A,526,20210524003720
16661,305575,A,526,20210524013722
16660,305577,A,526,20210524023724
16659,305579,A,526,20210524033726
16658,305581,A,526,20210524043728
16657,305583,A,526,20210524053730
16656,305585,A,526,20210524063732
16655,305587,A,526,20210524073734
16654,305589,A,634,20210524083737
16653,305591,A,526,20210524093739
16652,305593,A,526,20210524103741
16651,305595,A,526,20210524113744
16650,305597,A,526,20210524123747
16649,305599,A,526,20210524133749
16648,305601,A,526,20210524143751
16647,305603,A,526,20210524153754
16646,305605,A,526,20210524163756
16645,305607,A,526,20210524173758
16644,305609,A,526,20210524183800
16643,305611,A,526,20210524193802
16642,305613,A,526,20210524203804
16641,305615,A,526,20210524213806
16640,305617,A,526,20210524223808
16639,305619,A,526,20210524233810
16638,305621,A,526,20210525003812
16637,305623,A,526,20210525013814
16636,305625,A,526,20210525023816
16635,305627,A,526,20210525033818
16634,305629,A,526,20210525043820
16633,305631,A,526,20210525053823
16632,305633,A,526,20210525064717
16631,305635,A,526,20210525074719
16630,305637,A,526,20210525084721
16629,305639,A,526,20210525094724
16628,305641,A,526,20210525104726
16627,305643,A,526,20210525114728
16626,305645,A,526,20210525124731
16625,305647,A,526,20210525134734
16624,305649,A,526,20210525144737
16623,305651,A,526,20210525154739
16622,305653,A,526,20210525164741
16621,305655,A,526,20210525174744
16620,305657,A,526,20210525184746
16619,305659,A,526,20210525194748
16618,305661,A,526,20210525204750
16617,305663,A,526,20210525214752
16616,305665,A,526,20210525224754
16615,305667,A,526,20210525234756
16614,305669,A,526,20210526004759
16613,305671,A,526,20210526014801
16612,305673,A,526,20210526024803
16611,305675,A,526,20210526034805
16610,305677,A,526,20210526044807
16609,305679,A,527,20210526054809
16608,305681,A,526,20210526064811
16607,305683,A,526,20210526074813
16606,305685,A,526,20210526084815
16605,305687,A,526,20210526094818
16604,305689,A,526,20210526104820
16603,305691,A,526,20210526114822
16602,305693,A,526,20210526124824
16601,305695,A,526,20210526134826
16600,305697,A,527,20210526144828
16599,305699,A,526,20210526154831
16598,305701,A,526,20210526164834
16597,305703,A,527,20210526174836
16596,305705,A,527,20210526184838
16595,305707,A,527,20210526194840
16594,305709,A,527,20210526204842
16593,305711,A,527,20210526214844
16592,305713,A,527,20210526224846
16591,305715,A,527,20210526234848
16590,305717,A,527,20210527004851
16589,305719,A,527,20210527014853
16588,305721,A,527,20210527024855
16587,305723,A,527,20210527034857
16586,305725,A,527,20210527044900
16585,305727,A,527,20210527054902
16584,305729,A,527,20210527064904
16583,305731,A,527,20210527074907
16582,305733,A,527,20210527084910
16581,305735,A,526,20210527094912
16580,305737,A,526,20210527104914
16579,305739,A,527,20210527114917
16578,305741,A,527,20210527124920
16577,305743,A,527,20210527134922
16576,305745,A,527,20210527144924
16575,305747,A,527,20210527154926
16574,305749,A,527,20210527164928
16573,305751,A,527,20210527174931
16572,305753,A,527,20210527184934
16571,305755,A,527,20210527194936
16570,305757,A,527,20210527204939
16569,305759,A,527,20210527214941
16568,305761,A,527,20210527224943
16567,305763,A,527,20210527234945
16566,305765,A,527,20210528004947
16565,305767,A,527,20210528014949
16564,305769,A,527,20210528024951
16563,305771,A,527,20210528034954
16562,305773,A,527,20210528044956
16561,305775,A,527,20210528054958
16560,305777,A,527,20210528065000
16559,305779,A,527,20210528075002
16558,305781,A,527,20210528085005
16557,305783,A,527,20210528095007
16556,305785,A,527,20210528105009
16555,305787,A,526,20210528115011
16554,305789,A,526,20210528125014
16553,305791,A,527,20210528135016
16552,305793,A,527,20210528145019
16551,305795,A,527,20210528155021
16550,305797,A,527,20210528165023
16549,305799,A,526,20210528175025
16548,305801,A,527,20210528185027
16547,305803,A,527,20210528195029
16546,305805,A,527,20210528205031
16545,305807,A,527,20210528215033
16544,305809,A,527,20210528225035
16543,305811,A,526,20210528235037
16542,305813,A,527,20210529005039
16541,305815,A,527,20210529015041
16540,305817,A,527,20210529025043
16539,305819,A,527,20210529035045
16538,305821,A,527,20210529045047
16537,305823,A,527,20210529055049
16536,305825,A,527,20210529065051
16535,305827,A,527,20210529075053
16534,305829,A,527,20210529085055
16533,305831,A,527,20210529095057
16532,305833,A,527,20210529105059
16531,305835,A,527,20210529115101
16530,305837,A,527,20210529125103
16529,305839,A,526,20210529135105
16528,305841,A,527,20210529145107
16527,305843,A,527,20210529155109
16526,305845,A,527,20210529165111
16525,305847,A,527,20210529175113
16524,305849,A,527,20210529185115
16523,305851,A,527,20210529195117
16522,305853,A,527,20210529205119
16521,305855,A,527,20210529215121
16520,305857,A,527,20210529225124
16519,305859,A,527,20210529235126
16518,305861,A,526,20210530005128
16517,305863,A,526,20210530015130
16516,305865,A,526,20210530025132
16515,305867,A,526,20210530035134
16514,305869,A,526,20210530045137
16513,305871,A,526,20210530055139
16512,305873,A,526,20210530065142
16511,305875,A,526,20210530075144
16510,305877,A,526,20210530085146
16509,305879,A,526,20210530095150
16508,305881,A,526,20210530105152
16507,305883,A,526,20210530115154
16506,305885,A,526,20210530125156
16505,305887,A,526,20210530135158
16504,305889,A,526,20210530145200
16503,305891,A,526,20210530155202
16502,305893,A,526,20210530165204
16501,305895,A,526,20210530175206
16500,305897,A,526,20210530185208
16499,305899,A,526,20210530195210
16498,305901,A,526,20210530205212
16497,305903,A,526,20210530215215
16496,305905,A,526,20210530225217
16495,305907,A,527,20210530235219
16494,305909,A,526,20210531005221
16493,305911,A,527,20210531015223
16492,305913,A,526,20210531025225
16491,305915,A,526,20210531035227
16490,305917,A,526,20210531045229
16489,305919,A,0,20210531055231
16488,305921,A,526,20210531065234
16487,305923,A,526,20210531075236
16486,305925,A,526,20210531085239
16485,305927,A,526,20210531095241
16484,305929,A,526,20210531105244
16483,305931,A,526,20210531115246
16482,305933,A,526,20210531125248
16481,305935,A,526,20210531135250
16480,305937,A,526,20210531145252
16479,305939,A,526,20210531155254
16478,305941,A,526,20210531165256
16477,305943,A,526,20210531175258
16476,305945,A,526,20210531185300
16475,305947,A,526,20210531195302
16474,305949,A,526,20210531205304
16473,305951,A,526,20210531215307
16472,305953,A,526,20210531225309
16471,305955,A,526,20210531235311
16470,305957,A,527,20210601005314
16469,305959,A,526,20210601015316
16468,305961,A,526,20210601025318
16467,305963,A,526,20210601035320
16466,305965,A,526,20210601045323
16465,305967,A,526,20210601055325
16464,305969,A,526,20210601065327
16463,305971,A,526,20210601075329
16462,305973,A,526,20210601085331
16461,305975,A,526,20210601095333
16460,305977,A,526,20210601105335
16459,305979,A,526,20210601115337
16458,305981,A,526,20210601125339
16457,305983,A,526,20210601135341
16456,305985,A,526,20210601145343
16455,305987,A,526,20210601155346
16454,305989,A,526,20210601165349
16453,305991,A,526,20210601175351
16452,305993,A,526,20210601185353
16451,305995,A,526,20210601195355
16450,305997,A,526,20210601205357
16449,305999,A,526,20210601215359
16448,306001,A,526,20210601225401
16447,306003,A,526,20210601235403
16446,306005,A,526,20210602005405
16445,306007,A,526,20210602015407
16444,306009,A,526,20210602025409
16443,306011,A,526,20210602035411
16442,306013,A,526,20210602045414
16441,306015,A,526,20210602055417
16440,306017,A,526,20210602065419
16439,306019,A,526,20210602075421
16438,306021,A,526,20210602085423
16437,306023,A,526,20210602095425
16436,306025,A,526,20210602105427
16435,306027,A,526,20210602115429
16434,306029,A,526,20210602125431
16433,306031,A,526,20210602135433
16432,306033,A,526,20210602145435
16431,306035,A,526,20210602155437
16430,306037,A,526,20210602165439
16429,306039,A,526,20210602175442
16428,306041,A,526,20210602185444
16427,306043,A,526,20210602195446
16426,306045,A,526,20210602205448
16425,306047,A,526,20210602215452
16424,306049,A,526,20210602225454
16423,306051,A,526,20210602235456
16422,306053,A,526,20210603005458
16421,306055,A,526,20210603015500
16420,306057,A,526,20210603025502
16419,306059,A,526,20210603035504
16418,306061,A,526,20210603045507
16417,306063,A,526,20210603055509
16416,306065,A,526,20210603065511
16415,306067,A,526,20210603075513
16414,306069,A,526,20210603085519
16413,306071,A,526,20210603095521
16412,306073,A,526,20210603105523
16411,306075,A,526,20210603115525
16410,306077,A,526,20210603125527
16409,306079,A,526,20210603135529
16408,306081,A,526,20210603145531
16407,306083,A,526,20210603155533
16406,306085,A,526,20210603165535
16405,306087,A,526,20210603175537
16404,306089,A,526,20210603185539
16403,306091,A,526,20210603195541
16402,306093,A,526,20210603205543
16401,306095,A,526,20210603215545
16400,306097,A,526,20210603225547
16399,306099,A,526,20210603235549
16398,306101,A,526,20210604005551
16397,306103,A,526,20210604015554
16396,306105,A,526,20210604025556
16395,306107,A,526,20210604035558
16394,306109,A,526,20210604045600
16393,306111,A,526,20210604055602
16392,306113,A,526,20210604065604
16391,306115,A,526,20210604075606
16390,306117,A,526,20210604085608
16389,306119,A,526,20210604095610
16388,306121,A,526,20210604105612
16387,306123,A,526,20210604115614
16386,306125,A,526,20210604125617
16385,306127,A,526,20210604135619
16384,306129,A,526,20210604145621
16383,306131,A,526,20210604155623
16382,306133,A,526,20210604165625
16381,306135,A,526,20210604175627
16380,306137,A,526,20210604185629
16379,306139,A,526,20210604195631
16378,306141,A,526,20210604205633
16377,306143,A,526,20210604215635
16376,306145,A,526,20210604225637
16375,306147,A,526,20210604235639
16374,306149,A,526,20210605005641
16373,306151,A,526,20210605015643
16372,306153,A,526,20210605025645
16371,306155,A,526,20210605035647
16370,306157,A,526,20210605045649
16369,306159,A,526,20210605055651
16368,306161,A,526,20210605065654
16367,306163,A,526,20210605075656
16366,306165,A,526,20210605085658
16365,306167,A,526,20210605095700
16364,306169,A,526,20210605105702
16363,306171,A,526,20210605115705
16362,306173,A,526,20210605125707
16361,306175,A,526,20210605135709
16360,306177,A,526,20210605145711
16359,306179,A,526,20210605155713
16358,306181,A,526,20210605165715
16357,306183,A,526,20210605175717
16356,306185,A,526,20210605185719
16355,306187,A,526,20210605195721
16354,306189,A,526,20210605205723
16353,306191,A,526,20210605215725
16352,306193,A,527,20210605225727
16351,306195,A,527,20210605235729
16350,306197,A,527,20210606005731
16349,306199,A,527,20210606015733
16348,306201,A,527,20210606025735
16347,306203,A,526,20210606035737
16346,306205,A,526,20210606045740
16345,306207,A,526,20210606055742
16344,306209,A,526,20210606065744
16343,306211,A,526,20210606075746
16342,306213,A,527,20210606085748
16341,306215,A,526,20210606095750
16340,306217,A,526,20210606105752
16339,306219,A,526,20210606115754
16338,306221,A,526,20210606125756
16337,306223,A,526,20210606135758
16336,306225,A,526,20210606145800
16335,306227,A,526,20210606155802
16334,306229,A,526,20210606165805
16333,306231,A,526,20210606175807
16332,306233,A,526,20210606185809
16331,306235,A,526,20210606195811
16330,306237,A,526,20210606205813
16329,306239,A,526,20210606215815
16328,306241,A,526,20210606225818
16327,306243,A,526,20210606235821
16326,306245,A,526,20210607005823
16325,306247,A,526,20210607015825
16324,306249,A,526,20210607025827
16323,306251,A,526,20210607035829
16322,306253,A,526,20210607045831
16321,306255,A,526,20210607055833
16320,306257,A,526,20210607065835
16319,306259,A,526,20210607075837
16318,306261,A,526,20210607085839
16317,306263,A,526,20210607095841
16316,306265,A,526,20210607105844
16315,306267,A,526,20210607115847
16314,306269,A,526,20210607125849
16313,306271,A,526,20210607135851
16312,306273,A,526,20210607145854
16311,306275,A,526,20210607155856
16310,306277,A,526,20210607165858
16309,306279,A,526,20210607175900
16308,306281,A,526,20210607185903
16307,306283,A,526,20210607195905
16306,306285,A,526,20210607205907
16305,306287,A,526,20210607215909
16304,306289,A,526,20210607225911
16303,306291,A,526,20210607235913
16302,306293,A,526,20210608005915
16301,306295,A,526,20210608015918
16300,306297,A,526,20210608025920
16299,306299,A,526,20210608035922
16298,306301,A,526,20210608045924
16297,306303,A,526,20210608055926
16296,306305,A,526,20210608065928
16295,306307,A,526,20210608075931
16294,306309,A,526,20210608085933
16293,306311,A,526,20210608095935
16292,306313,A,526,20210608105937
16291,306315,A,526,20210608115939
16290,306317,A,526,20210608125941
16289,306319,A,526,20210608135943
16288,306321,A,526,20210608145945
16287,306323,A,526,20210608155947
16286,306325,A,526,20210608165949
16285,306327,A,526,20210608175951
16284,306329,A,526,20210608185953
16283,306331,A,526,20210608195955
16282,306333,A,526,20210608205957
16281,306335,A,526,20210608215959
16280,306337,A,526,20210608230002
16279,306339,A,526,20210609000004
16278,306341,A,527,20210609010006
16277,306343,A,527,20210609020008
16276,306345,A,526,20210609030010
16275,306347,A,527,20210609040012
16274,306349,A,526,20210609050014
16273,306351,A,526,20210609060016
16272,306353,A,526,20210609070018
16271,306355,A,526,20210609080020
16270,306357,A,526,20210609090022
16269,306359,A,526,20210609100024
16268,306361,A,526,20210609110026
16267,306363,A,526,20210609120028
16266,306365,A,526,20210609130030
16265,306367,A,526,20210609140032
16264,306369,A,526,20210609150034
16263,306371,A,526,20210609160036
16262,306373,A,526,20210609170038
16261,306375,A,526,20210609180040
16260,306377,A,526,20210609190042
16259,306379,A,526,20210609200044
16258,306381,A,526,20210609210046
16257,306383,A,526,20210609220048
16256,306385,A,526,20210609230050
16255,306387,A,527,20210610000052
16254,306389,A,527,20210610010054
16253,306391,A,527,20210610020056
16252,306393,A,527,20210610030058
16251,306395,A,527,20210610040100
16250,306397,A,526,20210610050102
16249,306399,A,526,20210610060104
16248,306401,A,526,20210610070106
16247,306403,A,526,20210610080109
16246,306405,A,526,20210610090112
16245,306407,A,526,20210610100115
16244,306409,A,526,20210610110117
16243,306411,A,526,20210610120119
16242,306413,A,526,20210610130122
16241,306415,A,526,20210610140124
16240,306417,A,526,20210610150126
16239,306419,A,526,20210610160128
16238,306421,A,526,20210610170131
16237,306423,A,526,20210610180133
16236,306425,A,526,20210610190135
16235,306427,A,526,20210610200138
16234,306429,A,526,20210610210140
16233,306431,A,526,20210610220142
16232,306433,A,526,20210610230144
16231,306435,A,526,20210611000146
16230,306437,A,527,20210611010148
16229,306439,A,527,20210611020151
16228,306441,A,527,20210611030153
16227,306443,A,527,20210611040155
16226,306445,A,526,20210611050158
16225,306447,A,526,20210611060200
16224,306449,A,526,20210611070202
16223,306451,A,526,20210611080204
16222,306453,A,526,20210611090207
16221,306455,A,526,20210611100210
